id	stopCount	streetCount	wkt	hadRemoved
60	0	2	POLYGON ((-2.98895070967567 43.27834345203957, -2.9889397781231057 43.27837276706699, -2.988920322757143 43.278397269279324, -2.988894248004556 43.278414560229315, -2.988864106243801 43.27842294735831, -2.9888328479604303 43.27842160967567, -2.9888035329330105 43.27841067812311, -2.9887790307206745 43.27839122275714, -2.9887617397706827 43.27836514800455, -2.988753352641694 43.2783350062438, -2.98875469032433 43.27830374796043, -2.98876739032433 43.27824104796043, -2.988778321876894 43.27821173293301, -2.9887977772428567 43.278187230720675, -2.9888238519954435 43.278169939770684, -2.988853993756199 43.27816155264169, -2.9888852520395695 43.27816289032433, -2.988914567066989 43.27817382187689, -2.988939069279325 43.278193277242856, -2.988956360229317 43.278219351995446, -2.9889647473583056 43.2782494937562, -2.98896340967567 43.27828075203957, -2.98895070967567 43.27834345203957))	true
61	0	2	POLYGON ((-2.641852428840801 42.93951619158061, -2.6418781799617355 42.93949842224059, -2.6419081617611466 42.93948948012797, -2.641939439411613 42.939490240559024, -2.6419689512387827 42.93950062909748, -2.6419938084193917 42.9395196288408, -2.642011577759411 42.939545379961736, -2.6420205198720343 42.93957536176115, -2.642019759440974 42.939606639411615, -2.6420093709025205 42.93963615123878, -2.641990371159199 42.93966100841939, -2.640932871159199 42.94066830841939, -2.6409071200382646 42.94068607775941, -2.6408771382388534 42.94069501987203, -2.640845860588387 42.940694259440974, -2.6408163487612173 42.94068387090252, -2.6407914915806083 42.9406648711592, -2.640773722240589 42.94063912003826, -2.6407647801279657 42.94060913823885, -2.640765540559026 42.940577860588384, -2.6407759290974795 42.94054834876122, -2.640794928840801 42.940523491580606, -2.641852428840801 42.93951619158061))	true
62	0	42	POLYGON ((-2.2013489 43.300291, -2.2081532 43.304293, -2.2009925 43.3081612, -2.2007996 43.3060691, -2.2013489 43.300291))	true
63	0	12	POLYGON ((-2.4883316 43.1796081, -2.4880786 43.1798178, -2.4871602 43.1801994, -2.4870948 43.1800389, -2.4871151 43.1799417, -2.4872884 43.1798911, -2.4879469 43.1797016, -2.4883316 43.1796081))	true
64	0	35	POLYGON ((-2.6861379 42.8543923, -2.6870469 42.8549519, -2.6885659 42.8564416, -2.6864915 42.8568655, -2.6859548 42.8568086, -2.6857934 42.8566566, -2.6856962 42.8565629, -2.6856976 42.8562459, -2.6857631 42.8559655, -2.6861379 42.8543923))	true
65	0	2	POLYGON ((-2.382325983501183 43.31227780954032, -2.382335153003379 43.3122478965013, -2.382353117355606 43.31222228104262, -2.3823781180819013 43.31220347058386, -2.3824077079369856 43.31219330642378, -2.382438990459679 43.31219278350118, -2.382468903498702 43.312201953003374, -2.382494518957378 43.312219917355606, -2.3825133294161387 43.3122449180819, -2.3825234935762207 43.31227450793698, -2.382524016498817 43.312305790459675, -2.382463316498817 43.31273539045968, -2.3824541469966207 43.3127653034987, -2.382436182644394 43.312790918957376, -2.3824111819180986 43.31280972941614, -2.3823815920630143 43.31281989357622, -2.3823503095403207 43.312820416498816, -2.382320396501298 43.312811246996624, -2.382294781042622 43.31279328264439, -2.382275970583861 43.312768281918096, -2.382265806423779 43.312738692063014, -2.382265283501183 43.31270740954032, -2.382325983501183 43.31227780954032))	true
66	0	2	POLYGON ((-2.700524342092775 42.88715214114202, -2.7005224240055434 42.88718336918415, -2.7005109498004627 42.88721247609556, -2.7004910426526716 42.88723661268896, -2.7004646512124975 42.887253416306415, -2.700434358857984 42.88726124209278, -2.700403130815851 42.88725932400554, -2.7003740239044407 42.88724784980046, -2.700349887311041 42.88722794265267, -2.7003330836935846 42.8872015512125, -2.7003252579072248 42.88717125885798, -2.6997280579072247 42.88095225885798, -2.6997299759944564 42.88092103081585, -2.699741450199537 42.880891923904436, -2.6997613573473283 42.88086778731104, -2.6997877487875024 42.880850983693584, -2.6998180411420156 42.88084315790722, -2.6998492691841487 42.88084507599446, -2.699878376095559 42.88085655019954, -2.6999025126889586 42.88087645734733, -2.6999193163064152 42.8809028487875, -2.699927142092775 42.880933141142016, -2.700524342092775 42.88715214114202))	true
67	0	2	POLYGON ((-1.973469713691468 43.30223152237107, -1.9734965572934535 43.30224759379623, -1.9735171207325457 43.30227117375906, -1.973529391116052 43.3022999540885, -1.9735321673333426 43.30233111756539, -1.9735251776289255 43.30236161369147, -1.9735091062037695 43.30238845729345, -1.9734855262409452 43.30240902073255, -1.9734567459115047 43.302421291116055, -1.973425582434618 43.30242406733335, -1.973395086308532 43.30241707762893, -1.972863986308532 43.30220347762893, -1.9728371427065465 43.30218740620377, -1.9728165792674544 43.30216382624094, -1.972804308883948 43.302135045911506, -1.9728015326666575 43.302103882434615, -1.9728085223710745 43.302073386308535, -1.9728245937962305 43.30204654270655, -1.9728481737590549 43.302025979267455, -1.9728769540884954 43.30201370888395, -1.972908117565382 43.302010932666654, -1.972938613691468 43.30201792237107, -1.973469713691468 43.30223152237107))	true
68	0	2	POLYGON ((-1.79614571637821 43.340453329912194, -1.7961613404630026 43.340426223498774, -1.796184576193059 43.34040527187538, -1.7962131490932285 43.34039252593289, -1.7962442622489634 43.34038923333296, -1.7962748700878022 43.34039571637821, -1.7963019765012223 43.340411340463, -1.796322928124616 43.34043457619306, -1.7963356740671077 43.340463149093225, -1.7963389666670397 43.34049426224896, -1.79633248362179 43.340524870087805, -1.79627058362179 43.3406864700878, -1.7962549595369974 43.34071357650122, -1.796231723806941 43.340734528124614, -1.7962031509067715 43.340747274067105, -1.7961720377510366 43.34075056666704, -1.7961414299121978 43.340744083621786, -1.7961143234987778 43.340728459537, -1.796093371875384 43.340705223806935, -1.7960806259328923 43.34067665090677, -1.7960773333329603 43.34064553775104, -1.79608381637821 43.34061492991219, -1.79614571637821 43.340453329912194))	true
69	0	9	POLYGON ((-2.0825216 43.1323786, -2.0825345 43.1325237, -2.0821613 43.132604, -2.0817623 43.1326898, -2.0819575 43.1323869, -2.0821596 43.1323839, -2.0823438 43.1323812, -2.0825216 43.1323786))	true
70	0	2	POLYGON ((-2.6540115595498603 43.044865842354426, -2.653992583613075 43.04484096699519, -2.6539822233334873 43.044811445235744, -2.653981492847449 43.04478016687158, -2.6539904636600222 43.044750193646934, -2.6540082576455695 43.044724459549855, -2.6540331330048073 43.04470548361307, -2.6540626547642563 43.04469512333348, -2.654093933128412 43.04469439284745, -2.654123906353061 43.04470336366002, -2.6541496404501395 43.04472115764557, -2.7725627404501396 43.157729557645574, -2.772581716386925 43.15775443300481, -2.7725920766665126 43.157783954764255, -2.772592807152551 43.15781523312842, -2.7725838363399777 43.157845206353066, -2.7725660423544305 43.157870940450145, -2.7725411669951927 43.15788991638693, -2.7725116452357437 43.15790027666652, -2.772480366871588 43.15790100715255, -2.772450393646939 43.15789203633998, -2.7724246595498605 43.15787424235443, -2.6540115595498603 43.044865842354426))	true
71	0	2	POLYGON ((-2.5530292286799483 42.96364821382417, -2.553003626791535 42.96363023013757, -2.552984835213511 42.96360521521663, -2.5529746933964623 42.96357561769611, -2.552974194092104 42.96354433478753, -2.5529833861758253 42.96351442867994, -2.5530013698624265 42.96348882679153, -2.553026384783363 42.963470035213504, -2.553055982303885 42.96345989339646, -2.5530872652124654 42.9634593940921, -2.553117171320052 42.96346858617582, -2.5680302713200516 42.97076978617582, -2.568055873208465 42.970787769862426, -2.5680746647864887 42.97081278478336, -2.5680848066035376 42.970842382303886, -2.568085305907896 42.970873665212466, -2.5680761138241746 42.97090357132005, -2.5680581301375733 42.97092917320846, -2.568033115216637 42.97094796478649, -2.568003517696115 42.97095810660353, -2.5679722347875344 42.970958605907896, -2.567942328679948 42.97094941382417, -2.5530292286799483 42.96364821382417))	true
72	4	6	POLYGON ((-2.0474142 43.2684685, -2.04467406811 43.2707978836, -2.04466631465 43.2706626636, -2.0446172809658343 43.27059103742449, -2.0445595304244004 43.270630572158666, -2.0399588 43.2728277, -2.0474142 43.2684685))	true
73	0	6	POLYGON ((-2.3412277 43.0882764, -2.3446047 43.089148, -2.3433804 43.0897529, -2.3412508 43.0892932, -2.3412277 43.0882764))	true
74	0	2	POLYGON ((-2.1715546361504097 43.07333088937907, -2.17152732422008 43.07334615136242, -2.1714966328185445 43.07335222652051, -2.171465566234025 43.073348520174555, -2.1714371654802678 43.0733353951275, -2.1714142106209304 43.07331413615041, -2.171398948637581 43.073286824220084, -2.171392873479486 43.07325613281854, -2.1713965798254478 43.07322506623402, -2.1714097048725 43.07319666548027, -2.17143096384959 43.07317371062093, -2.17380226384959 43.07130791062093, -2.1738295757799198 43.07129264863758, -2.173860267181455 43.07128657347949, -2.1738913337659747 43.07129027982545, -2.173919734519732 43.0713034048725, -2.173942689379069 43.071324663849595, -2.1739579513624188 43.07135197577992, -2.1739640265205136 43.07138266718146, -2.173960320174552 43.07141373376598, -2.1739471951274996 43.071442134519735, -2.1739259361504097 43.071465089379075, -2.1715546361504097 43.07333088937907))	true
75	0	2	POLYGON ((-1.8053426698452328 43.345229019121305, -1.8053138247170613 43.34521690185037, -1.805290135812594 43.34519646400609, -1.8052739219668505 43.345169706187036, -1.805266770304021 43.34513924763498, -1.8052693808786915 43.34510806984523, -1.8052814981496244 43.34507922471706, -1.8053019359939146 43.34505553581259, -1.8053286938129645 43.34503932196685, -1.8053591523650125 43.345032170304016, -1.8053903301547674 43.34503478087869, -1.8054551301547672 43.34505068087869, -1.8054839752829388 43.34506279814963, -1.8055076641874062 43.34508323599391, -1.8055238780331495 43.34510999381296, -1.805531029695979 43.345140452365015, -1.8055284191213086 43.345171630154766, -1.8055163018503757 43.34520047528294, -1.8054958640060854 43.34522416418741, -1.8054691061870356 43.34524037803315, -1.8054386476349875 43.34524752969598, -1.8054074698452327 43.345244919121306, -1.8053426698452328 43.345229019121305))	true
76	0	23	POLYGON ((-2.4995449 43.3620653, -2.5014179 43.3627536, -2.5013694 43.3628305, -2.5012993 43.3629415, -2.4995853 43.3622118, -2.4995449 43.3620653))	true
77	0	2	POLYGON ((-2.6399738694674277 43.169387381737465, -2.640001569428774 43.16940192758964, -2.640023418741994 43.16942432127593, -2.6400372786440767 43.169452370746306, -2.640041792431238 43.169483330323175, -2.6400365182625416 43.16951416946743, -2.6400219724103664 43.16954186942878, -2.6399995787240704 43.169563718742, -2.6399715292536947 43.16957757864408, -2.639940569676831 43.16958209243124, -2.639909730532572 43.16957681826254, -2.6328351305325723 43.16718151826254, -2.632807430571226 43.167166972410364, -2.632785581258006 43.16714457872407, -2.6327717213559234 43.1671165292537, -2.632767207568762 43.16708556967683, -2.6327724817374585 43.16705473053257, -2.6327870275896337 43.16702703057123, -2.6328094212759297 43.167005181258006, -2.6328374707463054 43.16699132135592, -2.632868430323169 43.16698680756876, -2.632899269467428 43.16699208173746, -2.6399738694674277 43.169387381737465))	true
78	0	8	POLYGON ((-2.6842494 42.8634953, -2.6842965 42.8635644, -2.6842539 42.8635861, -2.6817572 42.8645148, -2.6816754 42.8644421, -2.6831635 42.8638857, -2.6842032 42.8635115, -2.6842494 42.8634953))	true
79	0	18	POLYGON ((-2.5129608 43.0779773, -2.516783 43.0860798, -2.5136367 43.0900523, -2.5057481 43.0966787, -2.5052385 43.0895256, -2.5129608 43.0779773))	true
80	0	13	POLYGON ((-2.4068683 43.0305104, -2.4062818 43.0313886, -2.4060235 43.0314313, -2.4055603 43.0309278, -2.4056123 43.0307375, -2.4065058 43.0305473, -2.4068683 43.0305104))	true
81	0	4	POLYGON ((-2.2609603 43.2393343, -2.2609263 43.2414894, -2.2603942 43.2420164, -2.2609603 43.2393343))	true
82	0	8	POLYGON ((-2.4717947 43.0900403, -2.4746295 43.0933738, -2.4741812 43.0931653, -2.468921 43.0902717, -2.4717947 43.0900403))	true
83	0	5	POLYGON ((-2.5738812 42.9854498, -2.5765599 42.9857114, -2.5736694 42.9857206, -2.5738812 42.9854498))	true
84	0	2	POLYGON ((-1.9134940347885563 43.29679118262852, -1.9134630299479216 43.296795374230996, -1.9134322473158007 43.29678977965918, -1.9134047001107009 43.29677494654874, -1.9133830848449898 43.296752326867875, -1.9133695173714778 43.296724134788555, -1.9133653257690024 43.29669312994792, -1.9133709203408185 43.296662347315795, -1.9133857534512568 43.296634800110695, -1.9134083731321199 43.296613184844986, -1.9134365652114436 43.29659961737148, -1.9135985652114436 43.29655101737148, -1.9136295700520782 43.296546825769, -1.913660352684199 43.29655242034082, -1.913687899889299 43.29656725345126, -1.91370951515501 43.29658987313212, -1.913723082628522 43.29661806521144, -1.9137272742309974 43.29664907005208, -1.9137216796591814 43.2966798526842, -1.913706846548743 43.2967073998893, -1.91368422686788 43.29672901515501, -1.9136560347885563 43.29674258262852, -1.9134940347885563 43.29679118262852))	true
85	0	2	POLYGON ((-2.134749109439814 43.056626329467704, -2.134741505751247 43.0566566783325, -2.1347248958987066 43.05668319214914, -2.134700905770287 43.056703275560515, -2.134671883686906 43.05671496266239, -2.1346406705322942 43.056717109439816, -2.1346103216675005 43.05670950575125, -2.134583807850863 43.056692895898706, -2.1345637244394875 43.05666890577029, -2.1345520373376083 43.056639883686906, -2.1345498905601863 43.0566086705323, -2.134728590560186 43.054592670532294, -2.134736194248753 43.0545623216675, -2.1347528041012933 43.05453580785086, -2.134776794229713 43.05451572443948, -2.134805816313094 43.05450403733761, -2.1348370294677057 43.05450189056018, -2.1348673783324994 43.05450949424875, -2.1348938921491367 43.05452610410129, -2.1349139755605124 43.05455009422971, -2.1349256626623916 43.05457911631309, -2.1349278094398136 43.0546103294677, -2.134749109439814 43.056626329467704))	true
86	0	2	POLYGON ((-2.3845980763468337 43.30658111997961, -2.384622329053523 43.3065613544568, -2.3846515026307116 43.30655005082605, -2.3846827413654 43.3065483155655, -2.384712987392584 43.306556318534554, -2.3847392800203866 43.30657327634683, -2.384759045543207 43.306597529053526, -2.384770349173956 43.30662670263071, -2.3847720844345 43.3066579413654, -2.3847640814654465 43.30668818739259, -2.3847471236531663 43.30671448002039, -2.3843824236531663 43.30712208002039, -2.384358170946477 43.30714184554321, -2.3843289973692885 43.307153149173956, -2.3842977586346 43.3071548844345, -2.384267512607416 43.30714688146545, -2.3842412199796135 43.30712992365317, -2.3842214544567932 43.30710567094648, -2.384210150826044 43.307076497369295, -2.3842084155655 43.3070452586346, -2.3842164185345536 43.307015012607415, -2.3842333763468337 43.306988719979614, -2.3845980763468337 43.30658111997961))	true
87	0	3	POLYGON ((-2.1763718 43.2873429, -2.1765895 43.287344, -2.1761301 43.287344, -2.1763718 43.2873429))	true
88	0	2	POLYGON ((-2.4997617105777055 43.36666347905923, -2.4997390286262386 43.3666419291462, -2.4997241160978483 43.366614424852514, -2.4997184327347153 43.36658365849007, -2.4997225348640213 43.366552641684805, -2.499736020940768 43.3665244105777, -2.499757570853802 43.36650172862623, -2.4997850751474866 43.36648681609785, -2.4998158415099234 43.36648113273471, -2.499846858315195 43.366485234864015, -2.4998750894222947 43.36649872094077, -2.5003342894222946 43.36681472094077, -2.5003569713737614 43.3668362708538, -2.500371883902152 43.366863775147486, -2.500377567265285 43.36689454150993, -2.500373465135979 43.366925558315195, -2.500359979059232 43.3669537894223, -2.5003384291461983 43.36697647137377, -2.5003109248525135 43.36699138390215, -2.5002801584900767 43.36699706726529, -2.500249141684805 43.366992965135985, -2.5002209105777053 43.36697947905923, -2.4997617105777055 43.36666347905923))	true
89	0	7	POLYGON ((-1.7179415 43.2909542, -1.7191308 43.2910963, -1.7295841 43.2944241, -1.7639077 43.342581, -1.7607251 43.3438136, -1.7530924 43.3353404, -1.7179415 43.2909542))	true
90	0	2	POLYGON ((-2.720551624533512 42.86613623110063, -2.7205828469891706 42.86613823807266, -2.720611921120616 42.86614979508589, -2.7206360009492903 42.866169770859344, -2.720652729373789 42.86619621002514, -2.7206604688993683 42.86622652453351, -2.7206584619273406 42.86625774698917, -2.72064690491411 42.86628682112062, -2.7206269291406557 42.86631090094929, -2.7206004899748617 42.866327629373785, -2.7205701754664884 42.866335368899364, -2.7195385754664883 42.866431468899364, -2.7195073530108296 42.86642946192734, -2.719478278879384 42.86641790491411, -2.71945419905071 42.86639792914065, -2.719437470626211 42.86637148997486, -2.719429731100632 42.86634117546649, -2.7194317380726596 42.86630995301083, -2.71944329508589 42.86628087887938, -2.7194632708593445 42.86625679905071, -2.7194897100251385 42.86624007062621, -2.719520024533512 42.86623233110063, -2.720551624533512 42.86613623110063))	true
